utc_time,pressure_dbar,temperature_c,conductivity_sm,turbidity_ftu,oxygen_raw_v,orp
2025-04-12T02:19:41Z,346.449,10.6127,3.799221,0.660,1.9035,147.86325
2025-04-12T02:19:42Z,345.951,10.6056,3.798460,0.660,1.9045,147.82255
2025-04-12T02:19:43Z,345.472,10.6015,3.798018,0.658,1.9062,147.84290
2025-04-12T02:19:44Z,345.055,10.6144,3.799299,0.658,1.9075,147.81237
2025-04-12T02:19:45Z,344.496,10.6322,3.800759,0.662,1.9091,147.74115
2025-04-12T02:19:46Z,343.957,10.6559,3.803226,0.663,1.9105,147.83272
2025-04-12T02:19:47Z,343.582,10.6791,3.805368,0.658,1.9124,147.77167
2025-04-12T02:19:48Z,342.984,10.6994,3.807679,0.660,1.9139,147.70045
2025-04-12T02:19:49Z,342.552,10.6844,3.806195,0.660,1.9154,147.68010
2025-04-12T02:19:50Z,342.105,10.6832,3.805934,0.659,1.9165,147.70045
2025-04-12T02:19:51Z,341.703,10.6927,3.806832,0.660,1.9177,147.62922
2025-04-12T02:19:52Z,341.169,10.7016,3.807828,0.662,1.9193,147.63940
2025-04-12T02:19:53Z,340.723,10.7252,3.809802,0.664,1.9207,147.62922
2025-04-12T02:19:54Z,340.161,10.7681,3.814215,0.665,1.9222,147.62922
2025-04-12T02:19:55Z,339.725,10.7744,3.814885,0.672,1.9241,147.62922
2025-04-12T02:19:56Z,339.253,10.7601,3.813527,0.661,1.9257,147.62922
2025-04-12T02:19:57Z,338.815,10.7670,3.814153,0.661,1.9268,147.61905
2025-04-12T02:19:58Z,338.334,10.7667,3.814197,0.661,1.9274,147.61905
2025-04-12T02:19:59Z,337.887,10.7779,3.815158,0.661,1.9287,147.61905
2025-04-12T02:20:00Z,337.356,10.7987,3.817222,0.661,1.9300,147.61905
2025-04-12T02:20:01Z,336.931,10.8675,3.823577,0.660,1.9312,147.61905
2025-04-12T02:20:02Z,336.441,10.8962,3.826853,0.659,1.9327,147.61905
2025-04-12T02:20:03Z,335.971,10.9007,3.827405,0.658,1.9345,147.60887
2025-04-12T02:20:04Z,335.490,10.9118,3.828295,0.657,1.9356,147.60887
2025-04-12T02:20:05Z,335.061,10.9523,3.832311,0.659,1.9367,147.60887
2025-04-12T02:20:06Z,334.608,10.9583,3.832879,0.659,1.9380,147.57835
2025-04-12T02:20:07Z,334.099,10.9661,3.833786,0.657,1.9398,147.59870
2025-04-12T02:20:08Z,333.647,10.9917,3.836378,0.659,1.9413,147.51730
2025-04-12T02:20:09Z,333.240,10.9936,3.836496,0.663,1.9425,147.56817
2025-04-12T02:20:10Z,332.715,11.0066,3.837896,0.658,1.9440,147.55800
2025-04-12T02:20:11Z,332.243,11.0099,3.838195,0.661,1.9453,147.52747
2025-04-12T02:20:12Z,331.740,11.0142,3.838544,0.661,1.9468,147.50712
2025-04-12T02:20:13Z,331.317,11.0133,3.838545,0.679,1.9481,147.52747
2025-04-12T02:20:14Z,330.836,11.0283,3.839993,0.663,1.9494,147.51730
2025-04-12T02:20:15Z,330.322,11.0374,3.840879,0.660,1.9508,147.55800
2025-04-12T02:20:16Z,329.846,11.0348,3.840685,0.658,1.9522,147.48677
2025-04-12T02:20:17Z,329.381,11.0424,3.841419,0.662,1.9534,147.47660
2025-04-12T02:20:18Z,328.893,11.0415,3.841352,0.660,1.9546,147.48678
2025-04-12T02:20:19Z,328.405,11.0465,3.841814,0.660,1.9557,147.46642
2025-04-12T02:20:20Z,327.964,11.0541,3.842493,0.659,1.9567,147.43590
2025-04-12T02:20:21Z,327.416,11.0614,3.843222,0.657,1.9582,147.42573
2025-04-12T02:20:22Z,326.964,11.0637,3.843476,0.658,1.9589,147.45625
2025-04-12T02:20:23Z,326.487,11.0618,3.843315,0.663,1.9601,147.39520
2025-04-12T02:20:24Z,325.992,11.0571,3.842928,0.661,1.9608,147.39520
2025-04-12T02:20:25Z,325.561,11.0612,3.843194,0.659,1.9617,147.42572
2025-04-12T02:20:26Z,325.025,11.0712,3.844126,0.658,1.9623,147.44608
2025-04-12T02:20:27Z,324.502,11.0771,3.844690,0.665,1.9632,147.45625
2025-04-12T02:20:28Z,324.016,11.0875,3.845772,0.656,1.9635,147.43590
2025-04-12T02:20:29Z,323.504,11.0840,3.845462,0.657,1.9642,147.44607
2025-04-12T02:20:30Z,323.106,11.0838,3.845407,0.659,1.9648,147.39520
2025-04-12T02:20:31Z,322.568,11.0842,3.845436,0.660,1.9651,147.40538
2025-04-12T02:20:32Z,322.102,11.0826,3.845286,0.658,1.9656,147.43590
2025-04-12T02:20:33Z,321.667,11.0818,3.845183,0.660,1.9661,147.41555
2025-04-12T02:20:34Z,321.154,11.0902,3.845885,0.658,1.9667,147.39520
2025-04-12T02:20:35Z,320.660,11.0939,3.846382,0.658,1.9671,147.38503
2025-04-12T02:20:36Z,320.182,11.0917,3.846175,0.657,1.9682,147.37485
2025-04-12T02:20:37Z,319.723,11.0899,3.845935,0.658,1.9686,147.37485
2025-04-12T02:20:38Z,319.172,11.0928,3.846217,0.659,1.9689,147.38547
2025-04-12T02:20:39Z,318.838,11.0894,3.845882,0.660,1.9696,147.37485
2025-04-12T02:20:40Z,318.239,11.1057,3.847360,0.659,1.9703,147.37485
2025-04-12T02:20:41Z,317.761,11.1168,3.848418,0.658,1.9708,147.37485
2025-04-12T02:20:42Z,317.288,11.1180,3.848636,0.658,1.9714,147.37485
2025-04-12T02:20:43Z,316.795,11.1171,3.848534,0.660,1.9716,147.37485
2025-04-12T02:20:44Z,316.323,11.1173,3.848536,0.663,1.9722,147.37485
2025-04-12T02:20:45Z,315.951,11.1170,3.848494,0.657,1.9726,147.37485
2025-04-12T02:20:46Z,315.379,11.1329,3.849976,0.661,1.9729,147.37485
2025-04-12T02:20:47Z,314.853,11.1328,3.849940,0.657,1.9734,147.37485
2025-04-12T02:20:48Z,314.448,11.1362,3.850415,0.659,1.9741,147.37485
2025-04-12T02:20:49Z,313.937,11.1342,3.850088,0.657,1.9748,147.36468
2025-04-12T02:20:50Z,313.507,11.1376,3.850436,0.657,1.9751,147.37485
2025-04-12T02:20:51Z,313.078,11.1445,3.851093,0.655,1.9756,147.37485
2025-04-12T02:20:52Z,312.495,11.1499,3.851651,0.656,1.9763,147.37485
2025-04-12T02:20:53Z,312.103,11.1521,3.851798,0.657,1.9764,147.37485
2025-04-12T02:20:54Z,311.606,11.1551,3.852159,0.664,1.9768,147.37485
2025-04-12T02:20:55Z,311.062,11.1534,3.851972,0.659,1.9773,147.37485
2025-04-12T02:20:56Z,310.703,11.1650,3.853063,0.657,1.9777,147.37485
2025-04-12T02:20:57Z,310.179,11.1673,3.853286,0.658,1.9776,147.36468
2025-04-12T02:20:58Z,309.725,11.1799,3.854459,0.658,1.9783,147.37485
2025-04-12T02:20:59Z,309.207,11.1910,3.855649,0.662,1.9788,147.36468
2025-04-12T02:21:00Z,308.731,11.1974,3.856256,0.659,1.9791,147.36468
2025-04-12T02:21:01Z,308.363,11.1989,3.856407,0.658,1.9795,147.36468
2025-04-12T02:21:02Z,307.820,11.2207,3.858308,0.659,1.9799,147.27310
2025-04-12T02:21:03Z,307.365,11.2690,3.863023,0.658,1.9805,147.27310
2025-04-12T02:21:04Z,306.889,11.2717,3.863653,0.659,1.9817,147.19170
2025-04-12T02:21:05Z,306.430,11.3064,3.867016,0.656,1.9821,147.14083
2025-04-12T02:21:06Z,305.958,11.2855,3.864985,0.661,1.9832,147.16118
2025-04-12T02:21:07Z,305.571,11.2788,3.864276,0.661,1.9835,147.15100
2025-04-12T02:21:08Z,305.112,11.2898,3.865350,0.658,1.9844,147.13065
2025-04-12T02:21:09Z,304.654,11.2951,3.866019,0.660,1.9852,147.13065
2025-04-12T02:21:10Z,304.187,11.3333,3.869444,0.668,1.9860,147.18153
2025-04-12T02:21:11Z,303.653,11.3522,3.871542,0.667,1.9874,147.13065
2025-04-12T02:21:12Z,303.240,11.4037,3.876369,0.662,1.9884,147.13065
2025-04-12T02:21:13Z,302.778,11.4216,3.878703,0.660,1.9896,147.13065
2025-04-12T02:21:14Z,302.281,11.4026,3.876697,0.663,1.9907,147.12048
2025-04-12T02:21:15Z,301.894,11.4034,3.876744,0.658,1.9912,147.13065
2025-04-12T02:21:16Z,301.411,11.4067,3.877021,0.671,1.9919,147.13065
2025-04-12T02:21:17Z,300.925,11.4103,3.877381,0.658,1.9925,147.13065
2025-04-12T02:21:18Z,300.522,11.4376,3.880013,0.657,1.9935,147.13065
2025-04-12T02:21:19Z,300.006,11.4851,3.884436,0.658,1.9942,147.13065
2025-04-12T02:21:20Z,299.460,11.5112,3.887313,0.662,1.9957,147.04925
2025-04-12T02:21:21Z,299.028,11.5210,3.888370,0.658,1.9967,147.00855
2025-04-12T02:21:22Z,298.550,11.5215,3.888334,0.662,1.9979,147.05943
2025-04-12T02:21:23Z,298.115,11.5214,3.888330,0.659,1.9987,147.01873
2025-04-12T02:21:24Z,297.683,11.5139,3.887713,0.657,1.9992,147.04925
2025-04-12T02:21:25Z,297.206,11.5106,3.887266,0.663,2.0000,147.11030
2025-04-12T02:21:26Z,296.817,11.5377,3.889701,0.659,2.0002,147.04925
2025-04-12T02:21:27Z,296.331,11.5555,3.891424,0.659,2.0016,147.10013
2025-04-12T02:21:28Z,295.800,11.5819,3.894246,0.657,2.0025,147.07978
2025-04-12T02:21:29Z,295.377,11.5770,3.893989,0.659,2.0036,146.98820
2025-04-12T02:21:30Z,294.859,11.5624,3.892623,0.660,2.0044,146.95767
2025-04-12T02:21:31Z,294.420,11.6050,3.896304,0.659,2.0048,146.94750
2025-04-12T02:21:32Z,293.979,11.5979,3.896142,0.659,2.0057,146.92715
2025-04-12T02:21:33Z,293.437,11.6409,3.899737,0.659,2.0063,146.91697
2025-04-12T02:21:34Z,292.924,11.6986,3.905853,0.662,2.0072,146.89663
2025-04-12T02:21:35Z,292.434,11.6817,3.904268,0.661,2.0086,146.88645
2025-04-12T02:21:36Z,291.945,11.6940,3.905290,0.663,2.0091,146.90680
2025-04-12T02:21:37Z,291.495,11.7156,3.907248,0.659,2.0098,146.88645
2025-04-12T02:21:38Z,291.022,11.7387,3.909687,0.660,2.0107,146.88645
2025-04-12T02:21:39Z,290.553,11.8064,3.916126,0.661,2.0119,146.88645
2025-04-12T02:21:40Z,290.040,11.8403,3.920332,0.661,2.0137,146.88645
2025-04-12T02:21:41Z,289.518,11.8307,3.919897,0.661,2.0154,146.83557
2025-04-12T02:21:42Z,289.048,11.8670,3.922943,0.660,2.0162,146.81522
2025-04-12T02:21:43Z,288.656,11.8687,3.923224,0.661,2.0179,146.83557
2025-04-12T02:21:44Z,288.102,11.9487,3.930472,0.660,2.0187,146.80505
2025-04-12T02:21:45Z,287.625,11.9728,3.933556,0.657,2.0202,146.72365
2025-04-12T02:21:46Z,287.113,12.0180,3.937874,0.664,2.0221,146.65242
2025-04-12T02:21:47Z,286.668,12.0055,3.937196,0.659,2.0231,146.64225
2025-04-12T02:21:48Z,286.180,11.9731,3.934030,0.661,2.0245,146.66260
2025-04-12T02:21:49Z,285.724,12.0105,3.937331,0.658,2.0249,146.70330
2025-04-12T02:21:50Z,285.161,12.0561,3.941851,0.658,2.0264,146.69312
2025-04-12T02:21:51Z,284.757,12.0968,3.946028,0.659,2.0282,146.67277
2025-04-12T02:21:52Z,284.201,12.1145,3.947956,0.664,2.0301,146.65242
2025-04-12T02:21:53Z,283.708,12.0888,3.945394,0.658,2.0313,146.65242
2025-04-12T02:21:54Z,283.320,12.1074,3.947073,0.655,2.0323,146.64225
2025-04-12T02:21:55Z,282.820,12.1286,3.949258,0.659,2.0336,146.64225
2025-04-12T02:21:56Z,282.417,12.1368,3.950100,0.657,2.0347,146.65242
2025-04-12T02:21:57Z,281.902,12.1679,3.953371,0.658,2.0359,146.64225
2025-04-12T02:21:58Z,281.357,12.1665,3.953089,0.658,2.0370,146.64225
2025-04-12T02:21:59Z,280.958,12.1742,3.953706,0.656,2.0378,146.64225
2025-04-12T02:22:00Z,280.459,12.1831,3.954661,0.656,2.0387,146.64225
2025-04-12T02:22:01Z,279.967,12.1918,3.955733,0.657,2.0392,146.64225
2025-04-12T02:22:02Z,279.501,12.1953,3.955961,0.657,2.0402,146.64225
2025-04-12T02:22:03Z,279.022,12.2000,3.956632,0.659,2.0409,146.64225
2025-04-12T02:22:04Z,278.452,12.2163,3.957974,0.659,2.0413,146.64225
2025-04-12T02:22:05Z,277.998,12.2140,3.958006,0.657,2.0418,146.64225
2025-04-12T02:22:06Z,277.476,12.1994,3.956561,0.655,2.0425,146.63207
2025-04-12T02:22:07Z,277.044,12.2262,3.958865,0.655,2.0429,146.64225
2025-04-12T02:22:08Z,276.514,12.2441,3.960677,0.662,2.0435,146.64225
2025-04-12T02:22:09Z,276.000,12.2604,3.962695,0.659,2.0444,146.56085
2025-04-12T02:22:10Z,275.506,12.2797,3.964459,0.661,2.0453,146.58120
2025-04-12T02:22:11Z,275.034,12.2560,3.962247,0.662,2.0462,146.56085
2025-04-12T02:22:12Z,274.582,12.2658,3.963106,0.674,2.0466,146.60155
2025-04-12T02:22:13Z,274.044,12.2695,3.963498,0.700,2.0475,146.54050
2025-04-12T02:22:14Z,273.569,12.3006,3.966224,0.682,2.0479,146.61172
2025-04-12T02:22:15Z,273.103,12.3239,3.968853,0.678,2.0489,146.52015
2025-04-12T02:22:16Z,272.540,12.3237,3.969070,0.681,2.0499,146.46927
2025-04-12T02:22:17Z,272.133,12.3243,3.968839,0.683,2.0510,146.46927
2025-04-12T02:22:18Z,271.562,12.4170,3.977712,0.688,2.0513,146.42857
2025-04-12T02:22:19Z,271.069,12.4332,3.980021,0.695,2.0532,146.39805
2025-04-12T02:22:20Z,270.629,12.3931,3.975997,0.675,2.0543,146.39805
2025-04-12T02:22:21Z,270.129,12.3976,3.976111,0.689,2.0542,146.39805
2025-04-12T02:22:22Z,269.639,12.5090,3.986977,0.701,2.0546,146.39805
2025-04-12T02:22:23Z,269.125,12.5248,3.989581,0.698,2.0567,146.39805
2025-04-12T02:22:24Z,268.628,12.5008,3.986916,0.694,2.0576,146.39805
2025-04-12T02:22:25Z,268.144,12.5075,3.987476,0.707,2.0581,146.39805
2025-04-12T02:22:26Z,267.624,12.5389,3.990691,0.686,2.0585,146.39805
2025-04-12T02:22:27Z,267.145,12.5222,3.989218,0.683,2.0592,146.39805
2025-04-12T02:22:28Z,266.683,12.5290,3.989559,0.684,2.0598,146.39805
2025-04-12T02:22:29Z,266.138,12.5804,3.994837,0.688,2.0603,146.38787
2025-04-12T02:22:30Z,265.648,12.5737,3.994219,0.690,2.0613,146.38787
2025-04-12T02:22:31Z,265.135,12.5893,3.995551,0.641,2.0618,146.39805
2025-04-12T02:22:32Z,264.629,12.6079,3.997279,0.015,2.0625,146.38787
2025-04-12T02:22:33Z,264.146,12.5883,3.995891,0.004,2.0630,146.38787
2025-04-12T02:22:34Z,263.644,12.6045,3.997274,0.065,2.0632,146.39805
2025-04-12T02:22:35Z,263.131,12.6136,3.998180,0.035,2.0635,146.37770
2025-04-12T02:22:36Z,262.678,12.6737,4.003748,0.097,2.0639,146.31665
2025-04-12T02:22:37Z,262.121,12.6938,4.005846,0.125,2.0652,146.31665
2025-04-12T02:22:38Z,261.621,12.6731,4.004230,0.257,2.0659,146.29630
2025-04-12T02:22:39Z,261.131,12.6810,4.004967,0.134,2.0661,146.26578
2025-04-12T02:22:40Z,260.666,12.6866,4.005284,0.267,2.0665,146.30647
2025-04-12T02:22:41Z,260.076,12.7997,4.016749,0.045,2.0669,146.22507
2025-04-12T02:22:42Z,259.591,12.8196,4.019310,0.068,2.0687,146.20473
2025-04-12T02:22:43Z,259.042,12.8116,4.018779,0.080,2.0698,146.15385
2025-04-12T02:22:44Z,258.609,12.8093,4.018316,0.042,2.0702,146.17420
2025-04-12T02:22:45Z,258.108,12.8162,4.019526,0.005,2.0706,146.15385
2025-04-12T02:22:46Z,257.588,12.8482,4.022729,0.005,2.0712,146.15385
2025-04-12T02:22:47Z,257.243,12.8561,4.022964,0.017,2.0722,146.15385
2025-04-12T02:22:48Z,256.570,12.8828,4.026141,0.008,2.0728,146.15385
2025-04-12T02:22:49Z,256.163,12.8791,4.025709,0.004,2.0740,146.15385
2025-04-12T02:22:50Z,255.661,12.8878,4.026559,0.010,2.0741,146.15385
2025-04-12T02:22:51Z,255.219,12.8870,4.026703,0.000,2.0752,146.15385
2025-04-12T02:22:52Z,254.665,12.9181,4.029521,0.000,2.0754,146.15385
2025-04-12T02:22:53Z,254.204,12.9276,4.030693,0.000,2.0759,146.15385
2025-04-12T02:22:54Z,253.741,12.9317,4.031284,0.000,2.0767,146.15385
2025-04-12T02:22:55Z,253.161,12.9235,4.030381,0.000,2.0771,146.15385
2025-04-12T02:22:56Z,252.742,12.9542,4.033790,0.000,2.0774,146.15385
2025-04-12T02:22:57Z,252.195,12.9574,4.033959,0.000,2.0781,146.15385
2025-04-12T02:22:58Z,251.671,12.9707,4.035054,0.000,2.0786,146.13350
2025-04-12T02:22:59Z,251.199,12.9783,4.036183,0.000,2.0795,146.10298
2025-04-12T02:23:00Z,250.706,12.9628,4.034642,0.000,2.0800,146.14368
2025-04-12T02:23:01Z,250.195,12.9924,4.037422,0.000,2.0804,146.06228
2025-04-12T02:23:02Z,249.733,13.0286,4.040957,0.000,2.0812,146.07245
2025-04-12T02:23:03Z,249.139,13.0224,4.040611,0.000,2.0817,146.03175
2025-04-12T02:23:04Z,248.707,13.0386,4.041900,0.000,2.0825,146.06228
2025-04-12T02:23:05Z,248.220,13.0541,4.043706,0.000,2.0826,146.10298
2025-04-12T02:23:06Z,247.649,13.0588,4.044055,0.000,2.0832,146.01140
2025-04-12T02:23:07Z,247.134,13.0793,4.046413,0.000,2.0838,146.01140
2025-04-12T02:23:08Z,246.632,13.0984,4.048281,0.000,2.0841,145.99105
2025-04-12T02:23:09Z,246.147,13.1000,4.048349,0.000,2.0848,145.96053
2025-04-12T02:23:10Z,245.562,13.0928,4.047978,0.000,2.0853,145.90965
2025-04-12T02:23:11Z,245.179,13.0914,4.047727,0.000,2.0854,145.94018
2025-04-12T02:23:12Z,244.683,13.1009,4.048467,0.000,2.0857,145.91983
2025-04-12T02:23:13Z,244.142,13.1513,4.053351,0.000,2.0862,145.90965
2025-04-12T02:23:14Z,243.597,13.1463,4.053116,0.000,2.0871,145.90965
2025-04-12T02:23:15Z,243.149,13.1700,4.055482,0.000,2.0881,145.90965
2025-04-12T02:23:16Z,242.626,13.1611,4.054750,0.000,2.0886,145.90965
2025-04-12T02:23:17Z,242.191,13.1794,4.056240,0.000,2.0892,145.90965
2025-04-12T02:23:18Z,241.589,13.1808,4.056520,0.000,2.0900,145.90965
2025-04-12T02:23:19Z,241.135,13.2040,4.058893,0.000,2.0904,145.90965
2025-04-12T02:23:20Z,240.605,13.2232,4.060780,0.000,2.0910,145.90965
2025-04-12T02:23:21Z,240.089,13.2431,4.062468,0.000,2.0918,145.89948
2025-04-12T02:23:22Z,239.538,13.2742,4.065665,0.000,2.0924,145.89948
2025-04-12T02:23:23Z,239.077,13.2817,4.066832,0.000,2.0932,145.86895
2025-04-12T02:23:24Z,238.549,13.3069,4.069050,0.000,2.0937,145.89948
2025-04-12T02:23:25Z,238.033,13.3612,4.074359,0.000,2.0947,145.84860
2025-04-12T02:23:26Z,237.499,13.3868,4.076688,0.000,2.0957,145.85878
2025-04-12T02:23:27Z,237.043,13.3693,4.075735,0.000,2.0967,145.76720
2025-04-12T02:23:28Z,236.535,13.3674,4.075107,0.000,2.0970,145.74685
2025-04-12T02:23:29Z,236.035,13.4156,4.079671,0.000,2.0979,145.73667
2025-04-12T02:23:30Z,235.493,13.5346,4.091903,0.000,2.0988,145.68580
2025-04-12T02:23:31Z,234.968,13.5705,4.095374,0.000,2.1011,145.68580
2025-04-12T02:23:32Z,234.407,13.6344,4.102879,0.000,2.1023,145.66545
2025-04-12T02:23:33Z,233.988,13.5826,4.097390,0.000,2.1042,145.66545
2025-04-12T02:23:34Z,233.544,13.5701,4.096160,0.000,2.1048,145.66545
2025-04-12T02:23:35Z,233.125,13.5896,4.098062,0.000,2.1052,145.66545
2025-04-12T02:23:36Z,232.638,13.6157,4.100657,0.000,2.1060,145.66545
2025-04-12T02:23:37Z,232.136,13.6321,4.102194,0.000,2.1067,145.66545
2025-04-12T02:23:38Z,231.649,13.7078,4.109814,0.000,2.1079,145.66545
2025-04-12T02:23:39Z,231.142,13.7881,4.118325,0.000,2.1093,145.63492
2025-04-12T02:23:40Z,230.656,13.7867,4.118392,0.000,2.1111,145.64510
2025-04-12T02:23:41Z,230.288,13.7761,4.117657,0.000,2.1122,145.64510
2025-04-12T02:23:42Z,229.809,13.7351,4.113478,0.000,2.1127,145.60440
2025-04-12T02:23:43Z,229.296,13.7526,4.115129,0.000,2.1128,145.62638
2025-04-12T02:23:44Z,228.874,13.7685,4.116434,0.000,2.1132,145.65483
2025-04-12T02:23:45Z,228.296,13.8137,4.121248,0.000,2.1145,145.52300
2025-04-12T02:23:46Z,227.815,13.8158,4.121232,0.000,2.1155,145.43142
2025-04-12T02:23:47Z,227.260,13.8636,4.126091,0.000,2.1166,145.45177
2025-04-12T02:23:48Z,226.799,13.8704,4.127206,0.000,2.1181,145.45177
2025-04-12T02:23:49Z,226.313,13.8638,4.126511,0.000,2.1187,145.42125
2025-04-12T02:23:50Z,225.893,13.8620,4.126215,0.000,2.1199,145.43142
2025-04-12T02:23:51Z,225.405,13.8941,4.129411,0.000,2.1205,145.47212
2025-04-12T02:23:52Z,224.858,13.9473,4.134886,0.000,2.1215,145.42125
2025-04-12T02:23:53Z,224.275,13.9955,4.140000,0.000,2.1225,145.42125
2025-04-12T02:23:54Z,223.790,13.9880,4.139477,0.000,2.1243,145.42125
2025-04-12T02:23:55Z,223.377,13.9947,4.139990,0.000,2.1246,145.42125
2025-04-12T02:23:56Z,222.884,14.0434,4.144893,0.000,2.1250,145.42125
2025-04-12T02:23:57Z,222.345,14.0394,4.144654,0.000,2.1258,145.42125
2025-04-12T02:23:58Z,221.796,14.0444,4.144888,0.000,2.1264,145.40090
2025-04-12T02:23:59Z,221.303,14.0918,4.149902,0.077,2.1262,145.41107
2025-04-12T02:24:00Z,220.781,14.0791,4.148910,0.021,2.1268,145.41107
2025-04-12T02:24:01Z,220.289,14.0771,4.148411,0.000,2.1263,145.40090
2025-04-12T02:24:02Z,219.836,14.1191,4.152673,0.000,2.1260,145.39072
2025-04-12T02:24:03Z,219.258,14.1312,4.154145,0.000,2.1264,145.35002
2025-04-12T02:24:04Z,218.795,14.1241,4.153347,0.000,2.1264,145.30932
2025-04-12T02:24:05Z,218.242,14.1588,4.156816,0.000,2.1266,145.26863
2025-04-12T02:24:06Z,217.778,14.1842,4.159501,0.000,2.1271,145.22793
2025-04-12T02:24:07Z,217.270,14.1987,4.160490,0.000,2.1274,145.18723
2025-04-12T02:24:08Z,216.762,14.2327,4.164463,0.000,2.1276,145.20758
2025-04-12T02:24:09Z,216.234,14.3249,4.173487,0.000,2.1283,145.17705
2025-04-12T02:24:10Z,215.703,14.4517,4.187065,0.000,2.1303,145.14652
2025-04-12T02:24:11Z,215.201,14.3779,4.179564,0.000,2.1329,145.14652
2025-04-12T02:24:12Z,214.758,14.3882,4.181292,0.000,2.1331,145.14652
2025-04-12T02:24:13Z,214.279,14.4675,4.187783,0.000,2.1337,145.14652
2025-04-12T02:24:14Z,213.708,14.5787,4.199872,0.000,2.1354,145.07530
2025-04-12T02:24:15Z,213.191,14.6666,4.209745,0.000,2.1379,145.00407
2025-04-12T02:24:16Z,212.644,14.6351,4.206625,0.525,2.1400,144.99389
2025-04-12T02:24:17Z,212.229,14.6175,4.204902,0.650,2.1408,144.96337
2025-04-12T02:24:18Z,211.712,14.6347,4.206473,0.652,2.1412,145.05495
2025-04-12T02:24:19Z,211.301,14.6360,4.206687,0.656,2.1422,145.01424
2025-04-12T02:24:20Z,210.749,14.6742,4.210130,0.653,2.1429,145.00407
2025-04-12T02:24:21Z,210.201,14.7375,4.216990,0.656,2.1445,144.94302
2025-04-12T02:24:22Z,209.620,14.7823,4.221683,0.653,2.1458,144.95319
2025-04-12T02:24:23Z,209.186,14.7603,4.219924,0.652,2.1475,144.94302
2025-04-12T02:24:24Z,208.694,14.7648,4.219922,0.657,2.1484,144.93284
2025-04-12T02:24:25Z,208.256,14.7657,4.220344,0.655,2.1487,144.93284
2025-04-12T02:24:26Z,207.729,14.7639,4.220210,0.650,2.1495,144.94346
2025-04-12T02:24:27Z,207.303,14.7636,4.219929,0.652,2.1497,144.93284
2025-04-12T02:24:28Z,206.778,14.7808,4.221740,0.652,2.1501,144.93284
2025-04-12T02:24:29Z,206.182,14.7753,4.221212,0.650,2.1508,144.93284
2025-04-12T02:24:30Z,205.740,14.7823,4.221940,0.653,2.1513,144.94302
2025-04-12T02:24:31Z,205.197,14.7745,4.221225,0.651,2.1517,144.93284
2025-04-12T02:24:32Z,204.717,14.7850,4.222268,0.650,2.1520,144.93284
2025-04-12T02:24:33Z,204.241,14.8008,4.223843,0.652,2.1525,144.93284
2025-04-12T02:24:34Z,203.609,14.7936,4.223139,0.651,2.1532,144.93284
2025-04-12T02:24:35Z,203.147,14.8005,4.223829,0.650,2.1540,144.93284
2025-04-12T02:24:36Z,202.691,14.8014,4.223953,0.657,2.1537,144.93284
2025-04-12T02:24:37Z,202.260,14.8080,4.224531,0.654,2.1545,144.93284
2025-04-12T02:24:38Z,201.666,14.8143,4.225230,0.660,2.1547,144.93284
2025-04-12T02:24:39Z,201.085,14.8229,4.226081,0.652,2.1549,144.93284
2025-04-12T02:24:40Z,200.596,14.8363,4.227514,0.652,2.1551,144.93284
2025-04-12T02:24:41Z,200.056,14.8321,4.227138,0.652,2.1556,144.91249
2025-04-12T02:24:42Z,199.614,14.8362,4.227502,0.654,2.1557,144.93284
2025-04-12T02:24:43Z,199.147,14.8383,4.227863,0.649,2.1560,144.92266
2025-04-12T02:24:44Z,198.660,14.8441,4.228354,0.650,2.1567,144.93284
2025-04-12T02:24:45Z,198.196,14.8597,4.229842,0.653,2.1562,144.90231
2025-04-12T02:24:46Z,197.608,14.9126,4.235189,0.655,2.1571,144.85470
2025-04-12T02:24:47Z,197.072,14.9286,4.236804,0.661,2.1582,144.80543
2025-04-12T02:24:48Z,196.591,14.9345,4.237780,0.651,2.1591,144.72934
2025-04-12T02:24:49Z,196.067,14.9233,4.236585,0.653,2.1597,144.75986
2025-04-12T02:24:50Z,195.706,14.9299,4.237302,0.672,2.1598,144.73951
2025-04-12T02:24:51Z,195.202,14.9290,4.237147,0.654,2.1604,144.70899
2025-04-12T02:24:52Z,194.693,14.9473,4.239034,0.653,2.1606,144.72934
2025-04-12T02:24:53Z,194.166,15.0659,4.250334,0.655,2.1614,144.71916
2025-04-12T02:24:54Z,193.641,15.1806,4.262669,0.653,2.1628,144.68864
2025-04-12T02:24:55Z,193.156,15.2388,4.269712,0.656,2.1658,144.68864
2025-04-12T02:24:56Z,192.637,15.1817,4.264177,0.656,2.1677,144.68864
2025-04-12T02:24:57Z,192.267,15.1772,4.263318,0.655,2.1680,144.68864
2025-04-12T02:24:58Z,191.818,15.1975,4.265245,0.654,2.1683,144.68864
2025-04-12T02:24:59Z,191.310,15.2101,4.266783,0.653,2.1688,144.68864
2025-04-12T02:25:00Z,190.739,15.2597,4.271835,0.655,2.1692,144.68864
2025-04-12T02:25:01Z,190.184,15.2536,4.271315,0.655,2.1704,144.64794
2025-04-12T02:25:02Z,189.670,15.2539,4.271491,0.665,2.1706,144.66829
2025-04-12T02:25:03Z,189.255,15.2714,4.273094,0.654,2.1711,144.66829
2025-04-12T02:25:04Z,188.660,15.2926,4.275513,0.655,2.1714,144.61050
