utc_time,latitude,longitude,pressure_dbar,temperature_c,conductivity_sm,turbidity_ftu,oxygen_raw_v,orp
2025-04-11T22:56:11Z,27.114427,-165.442634,1771.495000,2.164900,3.136538,0.650000,0.848000,155.616610
2025-04-11T22:56:12Z,27.114425,-165.442639,1771.597000,2.163800,3.136455,0.653000,0.848000,155.647130
2025-04-11T22:56:13Z,27.114423,-165.442644,1771.525000,2.163700,3.136494,0.652000,0.848100,155.565730
2025-04-11T22:56:14Z,27.114421,-165.442649,1771.495000,2.163400,3.136439,0.652000,0.847900,155.647130
2025-04-11T22:56:15Z,27.114419,-165.442654,1771.540000,2.163400,3.136453,0.651000,0.848200,155.616610
2025-04-11T22:56:16Z,27.114417,-165.442659,1771.590000,2.164200,3.136505,0.650000,0.848100,155.626780
2025-04-11T22:56:17Z,27.114415,-165.442664,1771.554000,2.163400,3.136462,0.654000,0.848300,155.596260
2025-04-11T22:56:18Z,27.114413,-165.442669,1771.493000,2.162500,3.136391,0.652000,0.848100,155.616610
2025-04-11T22:56:19Z,27.114411,-165.442671,1771.567000,2.163300,3.136404,0.650000,0.848600,155.596260
2025-04-11T22:56:20Z,27.114408,-165.442671,1771.533000,2.163600,3.136469,0.650000,0.848100,155.647130
2025-04-11T22:56:21Z,27.114406,-165.442672,1771.546000,2.163700,3.136429,0.655000,0.848200,155.636960
2025-04-11T22:56:22Z,27.114403,-165.442672,1771.526000,2.164100,3.136516,0.655000,0.848200,155.596260
2025-04-11T22:56:23Z,27.114401,-165.442673,1771.544000,2.164400,3.136532,0.650000,0.848400,155.636960
2025-04-11T22:56:24Z,27.114398,-165.442674,1771.524000,2.164700,3.136547,0.651000,0.848200,155.606430
2025-04-11T22:56:25Z,27.114395,-165.442674,1771.510000,2.164900,3.136557,0.649000,0.848200,155.586080
2025-04-11T22:56:26Z,27.114393,-165.442675,1771.524000,2.165100,3.136551,0.650000,0.848200,155.596260
2025-04-11T22:56:27Z,27.114394,-165.442674,1771.556000,2.165200,3.136563,0.661000,0.848600,155.575910
2025-04-11T22:56:28Z,27.114395,-165.442673,1771.549000,2.165300,3.136564,0.651000,0.848400,155.555560
2025-04-11T22:56:29Z,27.114396,-165.442673,1771.507000,2.165000,3.136574,0.652000,0.848300,155.616610
2025-04-11T22:56:30Z,27.114397,-165.442672,1771.547000,2.165200,3.136586,0.651000,0.848100,155.606440
2025-04-11T22:56:31Z,27.114397,-165.442671,1771.527000,2.165400,3.136591,0.666000,0.848200,155.606430
2025-04-11T22:56:32Z,27.114398,-165.442670,1771.540000,2.165500,3.136619,0.653000,0.848200,155.606440
2025-04-11T22:56:33Z,27.114399,-165.442670,1771.524000,2.166300,3.136671,0.653000,0.848200,155.647130
2025-04-11T22:56:34Z,27.114400,-165.442670,1771.551000,2.166500,3.136716,0.655000,0.848400,155.657310
2025-04-11T22:56:35Z,27.114402,-165.442677,1771.520000,2.166900,3.136722,0.792000,0.848200,155.647130
2025-04-11T22:56:36Z,27.114403,-165.442685,1771.523000,2.166300,3.136700,0.654000,0.848200,155.647130
2025-04-11T22:56:37Z,27.114404,-165.442692,1771.544000,2.165900,3.136665,0.653000,0.848500,155.616610
2025-04-11T22:56:38Z,27.114406,-165.442699,1771.567000,2.166300,3.136735,0.652000,0.848300,155.626780
2025-04-11T22:56:39Z,27.114407,-165.442707,1771.477000,2.165600,3.136715,0.650000,0.848200,155.647130
2025-04-11T22:56:40Z,27.114409,-165.442714,1771.566000,2.165500,3.136684,0.651000,0.848300,155.626780
2025-04-11T22:56:41Z,27.114410,-165.442721,1771.495000,2.166800,3.136717,0.650000,0.848200,155.647130
2025-04-11T22:56:42Z,27.114410,-165.442721,1771.552000,2.166700,3.136721,0.650000,0.848300,155.616610
2025-04-11T22:56:43Z,27.114408,-165.442708,1771.492000,2.165800,3.136733,0.653000,0.848400,155.647130
2025-04-11T22:56:44Z,27.114406,-165.442695,1771.536000,2.169800,3.136756,0.653000,0.848200,155.667480
2025-04-11T22:56:45Z,27.114404,-165.442682,1771.521000,2.168700,3.136809,0.653000,0.848200,155.657310
2025-04-11T22:56:46Z,27.114402,-165.442669,1771.524000,2.168100,3.136789,0.654000,0.848400,155.657310
2025-04-11T22:56:47Z,27.114401,-165.442656,1771.522000,2.168400,3.136773,0.652000,0.848100,155.667480
2025-04-11T22:56:48Z,27.114399,-165.442643,1771.528000,2.168600,3.136797,0.651000,0.848300,155.667480
2025-04-11T22:56:49Z,27.114397,-165.442630,1771.544000,2.169200,3.136901,0.649000,0.848100,155.667480
2025-04-11T22:56:50Z,27.114395,-165.442628,1771.550000,2.170400,3.136791,0.653000,0.848300,155.647130
2025-04-11T22:56:51Z,27.114393,-165.442632,1771.510000,2.168800,3.136765,0.651000,0.848200,155.647130
2025-04-11T22:56:52Z,27.114391,-165.442635,1771.564000,2.166700,3.136761,0.649000,0.847900,155.657310
2025-04-11T22:56:53Z,27.114390,-165.442639,1771.521000,2.166300,3.136761,0.650000,0.847900,155.667480
2025-04-11T22:56:54Z,27.114388,-165.442642,1771.522000,2.166700,3.136752,0.649000,0.848200,155.667480
2025-04-11T22:56:55Z,27.114386,-165.442646,1771.510000,2.168400,3.136746,0.653000,0.848000,155.657310
2025-04-11T22:56:56Z,27.114384,-165.442650,1771.607000,2.168300,3.136776,0.653000,0.848100,155.636960
2025-04-11T22:56:57Z,27.114382,-165.442653,1771.475000,2.168600,3.136779,0.658000,0.848000,155.647130
2025-04-11T22:56:58Z,27.114376,-165.442655,1771.531000,2.167700,3.136787,0.661000,0.848200,155.657310
2025-04-11T22:56:59Z,27.114368,-165.442655,1771.575000,2.168600,3.136821,0.654000,0.848000,155.677660
2025-04-11T22:57:00Z,27.114361,-165.442656,1771.552000,2.169200,3.136876,0.656000,0.848300,155.647130
2025-04-11T22:57:01Z,27.114353,-165.442657,1771.523000,2.169900,3.136885,0.658000,0.848300,155.677660
2025-04-11T22:57:02Z,27.114345,-165.442658,1771.548000,2.167800,3.136865,0.652000,0.847900,155.677660
2025-04-11T22:57:03Z,27.114338,-165.442658,1771.555000,2.170000,3.136967,0.652000,0.848100,155.677660
2025-04-11T22:57:04Z,27.114330,-165.442659,1771.522000,2.170400,3.137004,0.673000,0.847900,155.677660
2025-04-11T22:57:05Z,27.114322,-165.442660,1771.574000,2.169200,3.136992,0.654000,0.848400,155.677660
2025-04-11T22:57:06Z,27.114322,-165.442660,1771.526000,2.169000,3.137033,0.658000,0.848100,155.677660
2025-04-11T22:57:07Z,27.114322,-165.442660,1771.534000,2.169300,3.137000,0.660000,0.847900,155.657310
2025-04-11T22:57:08Z,27.114322,-165.442660,1771.552000,2.170100,3.137036,0.654000,0.848000,155.677660
2025-04-11T22:57:09Z,27.114322,-165.442660,1771.581000,2.169100,3.137015,0.653000,0.848300,155.657310
2025-04-11T22:57:10Z,27.114321,-165.442660,1771.504000,2.168900,3.136997,0.653000,0.847900,155.677660
2025-04-11T22:57:11Z,27.114321,-165.442660,1771.602000,2.169100,3.136989,0.652000,0.848200,155.677660
2025-04-11T22:57:12Z,27.114321,-165.442660,1771.527000,2.169500,3.137027,0.651000,0.848000,155.677660
2025-04-11T22:57:13Z,27.114321,-165.442660,1771.551000,2.170700,3.137075,0.652000,0.848000,155.677660
2025-04-11T22:57:14Z,27.114325,-165.442661,1771.544000,2.170800,3.137182,0.650000,0.848500,155.677660
2025-04-11T22:57:15Z,27.114331,-165.442662,1771.581000,2.173600,3.137374,0.650000,0.848000,155.667480
2025-04-11T22:57:16Z,27.114337,-165.442664,1771.541000,2.176100,3.137564,0.649000,0.848200,155.677660
2025-04-11T22:57:17Z,27.114342,-165.442665,1771.566000,2.172100,3.137498,0.650000,0.847900,155.677660
2025-04-11T22:57:18Z,27.114348,-165.442666,1771.591000,2.174400,3.137370,0.653000,0.848000,155.677660
2025-04-11T22:57:19Z,27.114354,-165.442668,1771.519000,2.175000,3.137306,0.654000,0.847800,155.677660
2025-04-11T22:57:20Z,27.114359,-165.442669,1771.540000,2.172900,3.137381,0.651000,0.848200,155.667480
2025-04-11T22:57:21Z,27.114365,-165.442672,1771.636000,2.171800,3.137291,0.653000,0.848100,155.677660
2025-04-11T22:57:22Z,27.114371,-165.442677,1771.532000,2.173300,3.137107,0.654000,0.847900,155.667480
2025-04-11T22:57:23Z,27.114377,-165.442682,1771.553000,2.173100,3.137092,0.653000,0.848000,155.677660
2025-04-11T22:57:24Z,27.114383,-165.442687,1771.552000,2.171700,3.137072,0.651000,0.848000,155.667480
2025-04-11T22:57:25Z,27.114388,-165.442691,1771.555000,2.169900,3.137029,0.649000,0.847900,155.677660
2025-04-11T22:57:26Z,27.114394,-165.442696,1771.554000,2.167500,3.136961,0.652000,0.848000,155.667480
2025-04-11T22:57:27Z,27.114400,-165.442701,1771.554000,2.167500,3.136926,0.653000,0.848100,155.667480
2025-04-11T22:57:28Z,27.114406,-165.442706,1771.559000,2.169700,3.136964,0.653000,0.847800,155.657310
2025-04-11T22:57:29Z,27.114411,-165.442705,1771.589000,2.168700,3.136927,0.650000,0.848000,155.677660
2025-04-11T22:57:30Z,27.114416,-165.442699,1771.517000,2.167900,3.136863,0.650000,0.848000,155.667480
2025-04-11T22:57:31Z,27.114421,-165.442694,1771.547000,2.166900,3.136828,0.653000,0.847900,155.677660
2025-04-11T22:57:32Z,27.114426,-165.442689,1771.526000,2.167200,3.136817,0.656000,0.848100,155.677660
2025-04-11T22:57:33Z,27.114431,-165.442684,1771.517000,2.166000,3.136718,0.651000,0.847800,155.677660
2025-04-11T22:57:34Z,27.114436,-165.442679,1771.583000,2.165100,3.136628,0.653000,0.847900,155.677660
2025-04-11T22:57:35Z,27.114441,-165.442673,1771.513000,2.164500,3.136543,0.651000,0.847700,155.677660
2025-04-11T22:57:36Z,27.114446,-165.442668,1771.490000,2.164500,3.136532,0.649000,0.847800,155.677660
2025-04-11T22:57:37Z,27.114443,-165.442675,1771.596000,2.164400,3.136510,0.651000,0.847900,155.667480
2025-04-11T22:57:38Z,27.114437,-165.442686,1771.533000,2.163900,3.136466,0.649000,0.848000,155.667480
2025-04-11T22:57:39Z,27.114431,-165.442696,1771.539000,2.164500,3.136523,0.651000,0.847900,155.657310
2025-04-11T22:57:40Z,27.114425,-165.442707,1771.542000,2.166900,3.136598,0.651000,0.847900,155.667480
2025-04-11T22:57:41Z,27.114419,-165.442717,1771.508000,2.166700,3.136602,0.652000,0.847900,155.677660
2025-04-11T22:57:42Z,27.114413,-165.442728,1771.542000,2.164200,3.136531,0.650000,0.848100,155.677660
2025-04-11T22:57:43Z,27.114407,-165.442738,1771.571000,2.163700,3.136519,0.653000,0.847800,155.677660
2025-04-11T22:57:44Z,27.114402,-165.442749,1771.522000,2.165400,3.136603,0.651000,0.847800,155.677660
2025-04-11T22:57:45Z,27.114400,-165.442744,1771.566000,2.165000,3.136578,0.649000,0.847900,155.667480
2025-04-11T22:57:46Z,27.114399,-165.442738,1771.529000,2.165000,3.136523,0.652000,0.847700,155.636960
2025-04-11T22:57:47Z,27.114397,-165.442731,1771.573000,2.164900,3.136534,0.651000,0.848100,155.647130
2025-04-11T22:57:48Z,27.114396,-165.442725,1771.527000,2.164600,3.136533,0.651000,0.847900,155.667480
2025-04-11T22:57:49Z,27.114395,-165.442719,1771.567000,2.163200,3.136461,0.650000,0.848000,155.657310
2025-04-11T22:57:50Z,27.114393,-165.442712,1771.554000,2.162000,3.136337,0.651000,0.848200,155.677660
2025-04-11T22:57:51Z,27.114392,-165.442706,1771.559000,2.162500,3.136375,0.650000,0.848100,155.677660
2025-04-11T22:57:52Z,27.114387,-165.442699,1771.562000,2.163500,3.136413,0.652000,0.848100,155.677660
2025-04-11T22:57:53Z,27.114368,-165.442690,1771.523000,2.161800,3.136285,0.650000,0.847700,155.677660
2025-04-11T22:57:54Z,27.114350,-165.442682,1771.577000,2.161600,3.136269,0.651000,0.848000,155.667480
2025-04-11T22:57:55Z,27.114332,-165.442673,1771.574000,2.161000,3.136223,0.651000,0.848300,155.677660
2025-04-11T22:57:56Z,27.114314,-165.442664,1771.557000,2.160000,3.136180,0.662000,0.847800,155.677660
2025-04-11T22:57:57Z,27.114296,-165.442656,1771.563000,2.159700,3.136161,0.652000,0.848000,155.677660
2025-04-11T22:57:58Z,27.114278,-165.442647,1771.505000,2.160000,3.136176,0.650000,0.848000,155.667480
2025-04-11T22:57:59Z,27.114260,-165.442639,1771.571000,2.160200,3.136170,0.653000,0.848000,155.677660
2025-04-11T22:58:00Z,27.114256,-165.442636,1771.550000,2.160400,3.136207,0.654000,0.848300,155.667480
2025-04-11T22:58:01Z,27.114281,-165.442645,1771.578000,2.159700,3.136181,0.651000,0.848300,155.667480
2025-04-11T22:58:02Z,27.114306,-165.442653,1771.536000,2.159800,3.136145,0.652000,0.848000,155.677660
2025-04-11T22:58:03Z,27.114330,-165.442662,1771.555000,2.160100,3.136170,0.652000,0.848300,155.657310
2025-04-11T22:58:04Z,27.114355,-165.442670,1771.579000,2.160400,3.136202,0.651000,0.848100,155.667480
2025-04-11T22:58:05Z,27.114379,-165.442679,1771.562000,2.160800,3.136230,0.652000,0.848200,155.677660
2025-04-11T22:58:06Z,27.114404,-165.442687,1771.561000,2.160100,3.136207,0.655000,0.848300,155.677660
2025-04-11T22:58:07Z,27.114429,-165.442696,1771.572000,2.160800,3.136212,0.650000,0.848100,155.657310
2025-04-11T22:58:08Z,27.114439,-165.442694,1771.566000,2.160600,3.136225,0.652000,0.848300,155.677660
2025-04-11T22:58:09Z,27.114441,-165.442687,1771.621000,2.159900,3.136207,0.650000,0.848200,155.667480
2025-04-11T22:58:10Z,27.114444,-165.442679,1771.529000,2.161100,3.136222,0.651000,0.848300,155.677660
2025-04-11T22:58:11Z,27.114447,-165.442672,1771.556000,2.161600,3.136279,0.651000,0.848100,155.667480
2025-04-11T22:58:12Z,27.114449,-165.442664,1771.613000,2.162200,3.136371,0.649000,0.848500,155.667480
2025-04-11T22:58:13Z,27.114452,-165.442657,1771.560000,2.163000,3.136405,0.652000,0.848400,155.667480
2025-04-11T22:58:14Z,27.114455,-165.442649,1771.585000,2.163200,3.136412,0.648000,0.848300,155.677660
2025-04-11T22:58:15Z,27.114457,-165.442642,1771.592000,2.163200,3.136420,0.652000,0.848400,155.677660
2025-04-11T22:58:16Z,27.114454,-165.442640,1771.561000,2.163300,3.136436,0.652000,0.848500,155.677660
2025-04-11T22:58:17Z,27.114448,-165.442639,1771.582000,2.163300,3.136426,0.649000,0.848300,155.647130
2025-04-11T22:58:18Z,27.114442,-165.442639,1771.555000,2.162900,3.136391,0.648000,0.848600,155.636960
2025-04-11T22:58:19Z,27.114436,-165.442638,1771.569000,2.162900,3.136393,0.650000,0.848300,155.677660
2025-04-11T22:58:20Z,27.114430,-165.442638,1771.445000,2.162100,3.136305,0.651000,0.848600,155.667480
2025-04-11T22:58:21Z,27.114424,-165.442637,1771.413000,2.160700,3.136199,0.651000,0.848500,155.677660
2025-04-11T22:58:22Z,27.114418,-165.442637,1771.345000,2.161200,3.136236,0.655000,0.848400,155.667480
2025-04-11T22:58:23Z,27.114412,-165.442636,1771.308000,2.161500,3.136271,0.651000,0.848600,155.677660
2025-04-11T22:58:24Z,27.114412,-165.442646,1771.316000,2.160500,3.136195,0.650000,0.848400,155.657310
2025-04-11T22:58:25Z,27.114411,-165.442656,1771.210000,2.159400,3.136130,0.652000,0.848800,155.667480
2025-04-11T22:58:26Z,27.114411,-165.442666,1771.257000,2.157600,3.136016,0.651000,0.848800,155.677660
2025-04-11T22:58:27Z,27.114411,-165.442676,1771.161000,2.159400,3.136055,0.651000,0.848300,155.667480
2025-04-11T22:58:28Z,27.114411,-165.442686,1771.144000,2.153600,3.135796,0.650000,0.848900,155.677660
2025-04-11T22:58:29Z,27.114410,-165.442696,1771.430000,2.151700,3.135651,0.647000,0.847900,155.677660
2025-04-11T22:58:30Z,27.114410,-165.442706,1771.055000,2.149200,3.135643,0.655000,0.848500,155.677660
2025-04-11T22:58:31Z,27.114409,-165.442715,1771.000000,2.156000,3.135723,0.650000,0.848500,155.677660
2025-04-11T22:58:32Z,27.114406,-165.442722,1771.051000,2.157200,3.135737,0.652000,0.848700,155.667480
2025-04-11T22:58:33Z,27.114403,-165.442729,1770.961000,2.157300,3.135821,0.654000,0.848400,155.677660
2025-04-11T22:58:34Z,27.114400,-165.442736,1770.939000,2.156600,3.135765,0.652000,0.848600,155.677660
2025-04-11T22:58:35Z,27.114397,-165.442743,1770.865000,2.154900,3.135782,0.650000,0.848500,155.677660
2025-04-11T22:58:36Z,27.114394,-165.442750,1770.814000,2.153700,3.135737,0.652000,0.848700,155.667480
2025-04-11T22:58:37Z,27.114391,-165.442757,1770.881000,2.157500,3.135879,0.651000,0.848700,155.677660
2025-04-11T22:58:38Z,27.114388,-165.442764,1770.774000,2.159100,3.135953,0.655000,0.848600,155.677660
2025-04-11T22:58:39Z,27.114389,-165.442766,1770.635000,2.159100,3.135994,0.652000,0.848800,155.677660
2025-04-11T22:58:40Z,27.114399,-165.442756,1770.672000,2.159200,3.136034,0.649000,0.848400,155.677660
2025-04-11T22:58:41Z,27.114409,-165.442747,1770.525000,2.157800,3.136048,0.732000,0.849100,155.677660
2025-04-11T22:58:42Z,27.114419,-165.442737,1770.593000,2.161600,3.136118,0.649000,0.849000,155.677660
2025-04-11T22:58:43Z,27.114428,-165.442728,1770.426000,2.160800,3.136181,0.653000,0.848700,155.677660
2025-04-11T22:58:44Z,27.114438,-165.442718,1770.455000,2.162400,3.136318,0.651000,0.848600,155.677660
2025-04-11T22:58:45Z,27.114448,-165.442709,1770.360000,2.169500,3.136793,0.651000,0.849000,155.677660
2025-04-11T22:58:46Z,27.114458,-165.442699,1770.339000,2.169200,3.137102,0.651000,0.849000,155.677660
2025-04-11T22:58:47Z,27.114463,-165.442687,1770.346000,2.163600,3.136535,0.652000,0.849000,155.677660
2025-04-11T22:58:48Z,27.114464,-165.442674,1770.348000,2.162000,3.136396,0.650000,0.849000,155.677660
2025-04-11T22:58:49Z,27.114465,-165.442661,1770.263000,2.167400,3.136784,0.650000,0.849100,155.647130
2025-04-11T22:58:50Z,27.114466,-165.442648,1770.266000,2.166400,3.136605,0.651000,0.849200,155.667480
2025-04-11T22:58:51Z,27.114467,-165.442635,1770.352000,2.165300,3.136499,0.656000,0.848700,155.677660
2025-04-11T22:58:52Z,27.114468,-165.442622,1770.140000,2.166100,3.136542,0.652000,0.849300,155.667480
2025-04-11T22:58:53Z,27.114469,-165.442608,1770.212000,2.169700,3.136851,0.651000,0.849000,155.677660
2025-04-11T22:58:54Z,27.114470,-165.442595,1770.223000,2.171500,3.137015,0.652000,0.849200,155.677660
2025-04-11T22:58:55Z,27.114467,-165.442600,1770.195000,2.171000,3.136931,0.657000,0.849100,155.677660
2025-04-11T22:58:56Z,27.114463,-165.442608,1770.169000,2.169900,3.136858,0.653000,0.849400,155.677660
2025-04-11T22:58:57Z,27.114460,-165.442617,1770.093000,2.168100,3.136812,0.654000,0.849000,155.677660
2025-04-11T22:58:58Z,27.114456,-165.442625,1770.255000,2.164900,3.136559,0.651000,0.849000,155.677660
2025-04-11T22:58:59Z,27.114452,-165.442633,1770.123000,2.163500,3.136430,0.649000,0.849300,155.677660
2025-04-11T22:59:00Z,27.114449,-165.442642,1770.198000,2.164300,3.136470,0.654000,0.849100,155.677660
2025-04-11T22:59:01Z,27.114445,-165.442650,1770.132000,2.164900,3.136519,0.657000,0.849200,155.667480
2025-04-11T22:59:02Z,27.114441,-165.442659,1770.217000,2.165900,3.136629,0.662000,0.849100,155.677660
2025-04-11T22:59:03Z,27.114434,-165.442647,1770.169000,2.167200,3.136684,0.674000,0.848700,155.667480
2025-04-11T22:59:04Z,27.114427,-165.442634,1770.173000,2.167500,3.136737,0.668000,0.849100,155.677660
2025-04-11T22:59:05Z,27.114420,-165.442621,1770.169000,2.167900,3.136751,0.671000,0.849000,155.677660
2025-04-11T22:59:06Z,27.114414,-165.442608,1769.999000,2.168300,3.136776,0.688000,0.849400,155.677660
2025-04-11T22:59:07Z,27.114407,-165.442595,1770.075000,2.168200,3.136777,0.658000,0.849000,155.677660
2025-04-11T22:59:08Z,27.114400,-165.442582,1770.066000,2.168800,3.136805,0.666000,0.849000,155.677660
2025-04-11T22:59:09Z,27.114393,-165.442570,1770.074000,2.168400,3.136784,0.663000,0.849300,155.677660
2025-04-11T22:59:10Z,27.114388,-165.442559,1769.949000,2.168400,3.136776,0.690000,0.848900,155.677660
2025-04-11T22:59:11Z,27.114392,-165.442562,1769.967000,2.168500,3.136820,0.665000,0.848700,155.677660
2025-04-11T22:59:12Z,27.114396,-165.442565,1769.999000,2.169400,3.136833,0.670000,0.848900,155.657310
2025-04-11T22:59:13Z,27.114400,-165.442568,1769.939000,2.169600,3.136944,0.688000,0.849100,155.677660
2025-04-11T22:59:14Z,27.114404,-165.442571,1769.973000,2.169300,3.136884,0.655000,0.848900,155.677660
2025-04-11T22:59:15Z,27.114408,-165.442574,1769.908000,2.168700,3.136814,0.657000,0.848900,155.677660
2025-04-11T22:59:16Z,27.114412,-165.442576,1770.054000,2.168900,3.136815,0.660000,0.849000,155.677660
2025-04-11T22:59:17Z,27.114416,-165.442579,1769.939000,2.168900,3.136807,0.660000,0.848600,155.677660
2025-04-11T22:59:18Z,27.114418,-165.442582,1769.886000,2.169800,3.136885,0.710000,0.848900,155.677660
2025-04-11T22:59:19Z,27.114417,-165.442586,1769.880000,2.170400,3.136977,0.662000,0.848800,155.677660
2025-04-11T22:59:20Z,27.114415,-165.442590,1769.937000,2.171700,3.137012,0.657000,0.848600,155.677660
2025-04-11T22:59:21Z,27.114413,-165.442593,1769.895000,2.170600,3.136977,0.660000,0.848800,155.677660
2025-04-11T22:59:22Z,27.114411,-165.442597,1769.783000,2.171100,3.137021,0.662000,0.848700,155.657310
2025-04-11T22:59:23Z,27.114409,-165.442601,1769.861000,2.173500,3.137124,0.666000,0.848600,155.677660
2025-04-11T22:59:24Z,27.114408,-165.442605,1769.873000,2.175200,3.137208,0.658000,0.848700,155.677660
2025-04-11T22:59:25Z,27.114406,-165.442608,1769.964000,2.174600,3.137249,0.662000,0.848400,155.677660
2025-04-11T22:59:26Z,27.114411,-165.442611,1769.928000,2.174000,3.137225,0.659000,0.848400,155.677660
2025-04-11T22:59:27Z,27.114421,-165.442614,1769.901000,2.175800,3.137345,0.661000,0.848500,155.677660
2025-04-11T22:59:28Z,27.114432,-165.442617,1769.921000,2.175100,3.137271,0.663000,0.848800,155.677660
2025-04-11T22:59:29Z,27.114442,-165.442620,1769.813000,2.176900,3.137359,0.659000,0.848700,155.677660
2025-04-11T22:59:30Z,27.114452,-165.442622,1769.828000,2.177400,3.137449,0.680000,0.848100,155.677660
2025-04-11T22:59:31Z,27.114463,-165.442625,1769.948000,2.176900,3.137450,0.721000,0.848400,155.677660
2025-04-11T22:59:32Z,27.114473,-165.442628,1769.890000,2.176000,3.137364,0.672000,0.848200,155.677660
2025-04-11T22:59:33Z,27.114484,-165.442630,1769.854000,2.174400,3.137274,0.662000,0.848200,155.677660
2025-04-11T22:59:34Z,27.114484,-165.442633,1769.871000,2.174500,3.137271,0.721000,0.848700,155.677660
2025-04-11T22:59:35Z,27.114481,-165.442635,1769.887000,2.170100,3.136953,0.669000,0.848200,155.677660
2025-04-11T22:59:36Z,27.114478,-165.442637,1769.886000,2.165400,3.136569,0.668000,0.848300,155.687830
2025-04-11T22:59:37Z,27.114475,-165.442639,1769.913000,2.166800,3.136621,0.670000,0.848200,155.677660
2025-04-11T22:59:38Z,27.114472,-165.442641,1769.816000,2.169600,3.136871,0.684000,0.847900,155.677660
2025-04-11T22:59:39Z,27.114469,-165.442643,1769.818000,2.165000,3.136555,0.688000,0.848200,155.677660
2025-04-11T22:59:40Z,27.114466,-165.442645,1769.857000,2.155400,3.135767,0.764000,0.847800,155.677660
2025-04-11T22:59:41Z,27.114463,-165.442647,1769.754000,2.160700,3.136178,0.717000,0.848200,155.677660
2025-04-11T22:59:42Z,27.114461,-165.442639,1769.706000,2.164500,3.136402,0.699000,0.847900,155.677660
2025-04-11T22:59:43Z,27.114458,-165.442630,1769.804000,2.176100,3.137417,0.732000,0.848000,155.677660
2025-04-11T22:59:44Z,27.114456,-165.442621,1769.668000,2.176500,3.137497,0.721000,0.847900,155.677660
2025-04-11T22:59:45Z,27.114454,-165.442612,1769.537000,2.176000,3.137422,0.714000,0.848000,155.677660
2025-04-11T22:59:46Z,27.114451,-165.442603,1769.513000,2.176300,3.137446,0.774000,0.847800,155.677660
2025-04-11T22:59:47Z,27.114449,-165.442594,1769.395000,2.177100,3.137548,0.732000,0.847900,155.677660
2025-04-11T22:59:48Z,27.114446,-165.442585,1769.366000,2.184500,3.138082,0.729000,0.847700,155.677660
2025-04-11T22:59:49Z,27.114444,-165.442576,1769.367000,2.182200,3.138057,0.728000,0.848200,155.677660
2025-04-11T22:59:50Z,27.114444,-165.442565,1769.204000,2.165300,3.136660,0.744000,0.848200,155.677660
2025-04-11T22:59:51Z,27.114445,-165.442555,1769.202000,2.150100,3.135375,0.712000,0.848100,155.677660
2025-04-11T22:59:52Z,27.114445,-165.442545,1769.127000,2.148800,3.135217,0.773000,0.848100,155.677660
2025-04-11T22:59:53Z,27.114446,-165.442534,1769.100000,2.149100,3.135182,0.839000,0.848000,155.677660
2025-04-11T22:59:54Z,27.114446,-165.442524,1768.927000,2.147100,3.135072,0.757000,0.848600,155.677660
2025-04-11T22:59:55Z,27.114446,-165.442513,1769.043000,2.164000,3.136396,0.774000,0.847900,155.677660
2025-04-11T22:59:56Z,27.114447,-165.442503,1768.849000,2.157900,3.135992,0.838000,0.848300,155.677660
2025-04-11T22:59:57Z,27.114447,-165.442503,1768.768000,2.153300,3.135614,0.766000,0.848200,155.687830
2025-04-11T22:59:58Z,27.114447,-165.442515,1768.790000,2.155900,3.135766,1.371000,0.848200,155.677660
2025-04-11T22:59:59Z,27.114447,-165.442527,1768.750000,2.149600,3.135263,1.105000,0.848600,155.677660
2025-04-11T23:00:00Z,27.114446,-165.442540,1768.699000,2.144200,3.134880,0.994000,0.848300,155.677660
2025-04-11T23:00:01Z,27.114446,-165.442552,1768.594000,2.137000,3.134229,0.963000,0.848700,155.677660
2025-04-11T23:00:02Z,27.114446,-165.442564,1768.560000,2.139600,3.134417,0.898000,0.848800,155.677660
2025-04-11T23:00:03Z,27.114446,-165.442577,1768.463000,2.137300,3.134312,0.905000,0.848700,155.677660
2025-04-11T23:00:04Z,27.114446,-165.442589,1768.434000,2.134300,3.133967,0.898000,0.848700,155.677660
2025-04-11T23:00:05Z,27.114445,-165.442601,1768.403000,2.145100,3.134878,0.759000,0.848800,155.677660
2025-04-11T23:00:06Z,27.114445,-165.442614,1768.214000,2.142300,3.134793,0.868000,0.849200,155.677660
2025-04-11T23:00:07Z,27.114445,-165.442626,1768.258000,2.146900,3.135059,0.807000,0.848900,155.677660
2025-04-11T23:00:08Z,27.114445,-165.442639,1768.122000,2.146300,3.135067,0.876000,0.849500,155.677660
2025-04-11T23:00:09Z,27.114445,-165.442651,1768.006000,2.150400,3.135264,0.855000,0.849500,155.677660
2025-04-11T23:00:10Z,27.114445,-165.442663,1768.037000,2.153700,3.135565,0.901000,0.849900,155.677660
2025-04-11T23:00:11Z,27.114444,-165.442676,1767.938000,2.152600,3.135473,0.796000,0.849600,155.677660
2025-04-11T23:00:12Z,27.114444,-165.442688,1767.767000,2.140100,3.134581,0.697000,0.849900,155.677660
2025-04-11T23:00:13Z,27.114444,-165.442700,1767.781000,2.144000,3.134845,0.705000,0.850300,155.677660
2025-04-11T23:00:14Z,27.114444,-165.442713,1767.727000,2.142500,3.134725,0.664000,0.850400,155.677660
